,Time,AX,AY,AZ,GX,GY,GZ,FileNum,ExpPutts,Mark,Stage,Id
24170,643445,31,990,30,-103,-364,-331,7,30,,Back,155
24171,643451,15,1001,3,-103,-375,-336,7,30,,Back,155
24172,643457,9,971,-48,-100,-376,-333,7,30,,Back,155
24173,643464,3,956,-87,-101,-382,-345,7,30,,Back,155
24174,643470,-17,961,-139,-97,-375,-349,7,30,,Back,155
24175,643476,-23,951,-192,-98,-375,-355,7,30,,Back,155
24176,643482,-43,950,-265,-95,-375,-351,7,30,,Back,155
24177,643489,-47,961,-327,-100,-385,-342,7,30,,Back,155
24178,643495,-64,999,-448,-94,-369,-346,7,30,,Back,155
24179,643501,-82,1043,-554,-106,-364,-336,7,30,,Back,155
24180,643507,-110,1063,-609,-115,-360,-331,7,30,2.0,Forward,155
24181,643514,130,1148,-276,-118,-342,-312,7,30,,Forward,155
24182,643520,-103,926,-288,-130,-343,-294,7,30,,Forward,155
24183,643526,-2,1051,91,-137,-345,-277,7,30,,Forward,155
24184,643532,15,1069,323,-137,-328,-246,7,30,,Forward,155
24185,643539,6,997,378,-136,-325,-252,7,30,,Forward,155
24186,643545,90,1055,411,-142,-310,-240,7,30,3.0,Forward,155
24383,644776,83,989,138,-101,-382,-328,7,30,1.0,Back,156
24384,644782,105,999,121,-98,-378,-333,7,30,,Back,156
24385,644789,100,1021,69,-88,-375,-345,7,30,,Back,156
24386,644795,92,1004,19,-94,-373,-348,7,30,,Back,156
24387,644801,84,976,-47,-103,-384,-349,7,30,,Back,156
24388,644807,48,952,-103,-89,-385,-363,7,30,,Back,156
24389,644814,41,955,-163,-86,-396,-363,7,30,,Back,156
24390,644820,36,940,-219,-82,-390,-367,7,30,,Back,156
24391,644826,35,965,-342,-89,-390,-373,7,30,,Back,156
24392,644832,30,970,-441,-86,-385,-376,7,30,,Back,156
24393,644839,-6,1019,-514,-92,-390,-358,7,30,,Back,156
24394,644845,-83,1027,-528,-95,-370,-352,7,30,2.0,Forward,156
24395,644851,-75,1064,-443,-107,-375,-336,7,30,,Forward,156
24396,644857,80,1001,-292,-115,-364,-313,7,30,,Forward,156
24397,644864,71,1074,123,-122,-352,-297,7,30,,Forward,156
24398,644870,149,1072,310,-130,-339,-277,7,30,,Forward,156
24399,644876,160,1101,421,-136,-334,-265,7,30,3.0,Forward,156
24525,645664,89,1025,162,-109,-367,-315,7,30,1.0,Back,157
24526,645670,105,1021,148,-103,-367,-318,7,30,,Back,157
24527,645676,99,1004,125,-95,-376,-324,7,30,,Back,157
24528,645682,76,1010,68,-95,-378,-330,7,30,,Back,157
24529,645689,62,996,-13,-100,-384,-337,7,30,,Back,157
24530,645695,28,973,-84,-95,-388,-345,7,30,,Back,157
24531,645701,23,953,-156,-86,-384,-355,7,30,,Back,157
24532,645707,8,956,-238,-86,-394,-357,7,30,,Back,157
24533,645714,5,942,-326,-83,-394,-358,7,30,,Back,157
24534,645720,-25,940,-392,-86,-388,-367,7,30,,Back,157
24535,645726,-99,950,-463,-92,-381,-358,7,30,,Back,157
24536,645732,-110,992,-589,-100,-391,-355,7,30,,Back,157
24537,645739,-92,1052,-674,-101,-376,-336,7,30,2.0,Forward,157
24538,645745,-6,1198,-629,-118,-355,-316,7,30,,Forward,157
24539,645751,57,1369,-368,-124,-357,-292,7,30,,Forward,157
24540,645757,111,1144,159,-133,-343,-274,7,30,,Forward,157
24541,645764,78,1082,529,-137,-334,-244,7,30,3.0,Forward,157
24661,646514,48,997,120,-116,-373,-318,7,30,1.0,Back,158
24662,646520,61,988,102,-113,-372,-318,7,30,,Back,158
24663,646526,69,1015,86,-115,-366,-324,7,30,,Back,158
24664,646532,67,1019,55,-106,-364,-330,7,30,,Back,158
24665,646539,65,1006,21,-103,-366,-334,7,30,,Back,158
24666,646545,61,986,-31,-103,-367,-340,7,30,,Back,158
24667,646551,30,979,-91,-100,-375,-340,7,30,,Back,158
24668,646557,16,958,-155,-95,-376,-358,7,30,,Back,158
24669,646564,-14,942,-212,-89,-382,-357,7,30,,Back,158
24670,646570,-23,918,-268,-85,-381,-364,7,30,,Back,158
24671,646576,-68,960,-382,-86,-376,-351,7,30,,Back,158
24672,646582,-50,1000,-493,-98,-375,-355,7,30,,Back,158
24673,646589,-1,1060,-685,-106,-372,-336,7,30,2.0,Forward,158
24674,646595,19,1149,-660,-112,-351,-330,7,30,,Forward,158
24675,646601,230,820,-216,-125,-352,-306,7,30,,Forward,158
24676,646607,18,1103,-90,-136,-348,-273,7,30,,Forward,158
24677,646614,-37,1026,322,-134,-342,-253,7,30,,Forward,158
24678,646620,-4,1008,431,-127,-345,-246,7,30,,Forward,158
24679,646626,12,958,468,-137,-346,-237,7,30,3.0,Forward,158
24800,647382,116,1017,185,-107,-378,-313,7,30,1.0,Back,159
24801,647389,110,1011,171,-115,-372,-334,7,30,,Back,159
24802,647395,94,1008,145,-101,-385,-336,7,30,,Back,159
24803,647401,103,1019,75,-107,-379,-352,7,30,,Back,159
24804,647407,88,1000,1,-97,-391,-355,7,30,,Back,159
24805,647414,83,1000,-53,-94,-387,-358,7,30,,Back,159
24806,647420,41,944,-156,-94,-384,-361,7,30,,Back,159
24807,647426,22,932,-214,-82,-387,-367,7,30,,Back,159
24808,647432,5,929,-269,-76,-393,-375,7,30,,Back,159
24809,647439,4,942,-345,-88,-385,-378,7,30,,Back,159
24810,647445,-13,962,-444,-88,-390,-382,7,30,,Back,159
24811,647451,-40,999,-632,-95,-378,-369,7,30,,Back,159
24812,647457,-79,1055,-788,-101,-378,-361,7,30,2.0,Forward,159
24813,647464,-71,1191,-696,-113,-367,-340,7,30,,Forward,159
24814,647470,5,1250,-288,-121,-363,-304,7,30,,Forward,159
24815,647476,103,1110,371,-130,-351,-276,7,30,,Forward,159
24816,647482,55,1034,575,-134,-336,-258,7,30,,Forward,159
24817,647489,137,1060,662,-133,-340,-237,7,30,3.0,Forward,159
24931,648201,111,1013,179,-110,-370,-319,7,30,1.0,Back,160
24932,648207,79,1011,158,-98,-375,-325,7,30,,Back,160
24933,648214,69,1015,147,-104,-375,-330,7,30,,Back,160
24934,648220,70,1007,106,-92,-384,-337,7,30,,Back,160
24935,648226,49,994,63,-94,-381,-340,7,30,,Back,160
24936,648232,42,993,-10,-88,-382,-345,7,30,,Back,160
24937,648239,39,985,-79,-95,-388,-366,7,30,,Back,160
24938,648245,38,963,-176,-86,-390,-364,7,30,,Back,160
24939,648251,30,938,-277,-82,-387,-360,7,30,,Back,160
24940,648257,28,944,-384,-76,-378,-370,7,30,,Back,160
24941,648264,36,982,-466,-86,-381,-376,7,30,,Back,160
24942,648270,-5,987,-586,-86,-378,-360,7,30,,Back,160
24943,648276,-76,1015,-597,-103,-378,-355,7,30,,Back,160
24944,648282,-57,1077,-619,-110,-373,-327,7,30,2.0,Forward,160
24945,648289,-35,749,53,-130,-358,-307,7,30,,Forward,160
24946,648295,30,1158,-13,-127,-357,-282,7,30,,Forward,160
24947,648301,92,1071,362,-125,-348,-258,7,30,,Forward,160
24948,648307,124,1052,593,-131,-340,-243,7,30,3.0,Forward,160
25551,652076,31,1000,169,-119,-348,-325,7,30,1.0,Back,161
25552,652082,30,1019,139,-115,-354,-334,7,30,,Back,161
25553,652089,44,1028,106,-118,-358,-334,7,30,,Back,161
25554,652095,49,992,67,-116,-360,-339,7,30,,Back,161
25555,652101,47,1002,39,-113,-355,-346,7,30,,Back,161
25556,652107,26,993,-8,-109,-363,-357,7,30,,Back,161
25557,652114,40,983,-33,-103,-366,-358,7,30,,Back,161
25558,652120,27,974,-95,-95,-370,-366,7,30,,Back,161
25559,652126,35,956,-163,-89,-370,-361,7,30,,Back,161
25560,652132,8,941,-228,-83,-378,-369,7,30,,Back,161
25561,652139,-8,955,-333,-91,-372,-367,7,30,,Back,161
25562,652145,-56,951,-452,-91,-378,-361,7,30,,Back,161
25563,652151,-79,979,-588,-100,-369,-363,7,30,,Back,161
25564,652157,-144,1081,-751,-101,-364,-351,7,30,2.0,Forward,161
25565,652164,-76,1203,-427,-119,-358,-325,7,30,,Forward,161
25566,652170,-5,1147,71,-131,-340,-309,7,30,,Forward,161
25567,652176,81,1113,430,-131,-346,-289,7,30,,Forward,161
25568,652182,115,1089,594,-137,-334,-255,7,30,3.0,Forward,161
25701,653014,45,1005,192,-118,-363,-318,7,30,1.0,Back,162
25702,653020,53,1006,191,-112,-361,-325,7,30,,Back,162
25703,653026,84,1005,169,-98,-363,-324,7,30,,Back,162
25704,653032,82,1023,110,-101,-366,-339,7,30,,Back,162
25705,653039,78,1011,34,-109,-361,-340,7,30,,Back,162
25706,653045,41,1006,-64,-97,-375,-352,7,30,,Back,162
25707,653051,24,969,-143,-89,-381,-361,7,30,,Back,162
25708,653057,-27,948,-198,-82,-373,-367,7,30,,Back,162
25709,653064,-39,939,-264,-91,-376,-367,7,30,,Back,162
25710,653070,-78,938,-298,-91,-375,-369,7,30,,Back,162
25711,653076,-72,948,-341,-97,-382,-358,7,30,,Back,162
25712,653082,-35,966,-425,-109,-375,-364,7,30,,Back,162
25713,653089,5,1051,-518,-107,-370,-351,7,30,,Back,162
25714,653095,-19,1109,-555,-121,-355,-336,7,30,2.0,Forward,162
25715,653101,-10,1178,-420,-119,-345,-316,7,30,,Forward,162
25716,653107,-73,1005,-205,-130,-348,-300,7,30,,Forward,162
25717,653114,44,1081,261,-134,-333,-262,7,30,,Forward,162
25718,653120,105,1080,488,-134,-327,-253,7,30,3.0,Forward,162
25908,654307,59,1023,180,-113,-363,-330,7,30,1.0,Back,163
25909,654314,63,1019,154,-115,-357,-331,7,30,,Back,163
25910,654320,65,1004,127,-100,-369,-343,7,30,,Back,163
25911,654326,64,1014,82,-112,-369,-346,7,30,,Back,163
25912,654332,36,1003,-4,-107,-369,-351,7,30,,Back,163
25913,654339,35,983,-56,-94,-372,-361,7,30,,Back,163
25914,654345,2,958,-115,-94,-372,-369,7,30,,Back,163
25915,654351,12,947,-133,-91,-376,-372,7,30,,Back,163
25916,654357,15,949,-175,-89,-379,-375,7,30,,Back,163
25917,654364,5,957,-217,-86,-370,-372,7,30,,Back,163
25918,654370,-15,960,-294,-88,-375,-367,7,30,,Back,163
25919,654376,-88,937,-429,-101,-367,-364,7,30,,Back,163
25920,654382,-94,960,-611,-98,-369,-360,7,30,,Back,163
25921,654389,-145,1056,-710,-98,-354,-343,7,30,2.0,Forward,163
25922,654395,89,1188,-72,-125,-354,-318,7,30,,Forward,163
25923,654401,43,1155,131,-134,-336,-289,7,30,,Forward,163
25924,654407,142,1080,441,-136,-337,-271,7,30,,Forward,163
25925,654414,140,1060,531,-137,-333,-249,7,30,3.0,Forward,163
26066,655295,89,1014,285,-122,-367,-295,7,30,1.0,Back,164
26067,655301,96,1012,271,-125,-361,-307,7,30,,Back,164
26068,655307,95,1020,183,-116,-364,-318,7,30,,Back,164
26069,655314,75,1026,113,-116,-364,-327,7,30,,Back,164
26070,655320,40,1001,28,-101,-369,-328,7,30,,Back,164
26071,655326,14,994,-48,-109,-372,-343,7,30,,Back,164
26072,655332,15,976,-106,-101,-387,-351,7,30,,Back,164
26073,655339,-14,959,-179,-104,-379,-345,7,30,,Back,164
26074,655345,-9,932,-228,-91,-387,-360,7,30,,Back,164
26075,655351,-40,936,-297,-94,-379,-364,7,30,,Back,164
26076,655357,0,952,-348,-92,-382,-357,7,30,,Back,164
26077,655364,-39,965,-429,-95,-385,-358,7,30,,Back,164
26078,655370,-21,1022,-500,-89,-378,-349,7,30,,Back,164
26079,655376,-34,1084,-545,-101,-369,-352,7,30,2.0,Forward,164
26080,655382,-81,1141,-461,-103,-370,-331,7,30,,Forward,164
26081,655389,-114,1118,-227,-112,-354,-304,7,30,,Forward,164
26082,655395,-26,1061,44,-128,-348,-279,7,30,,Forward,164
26083,655401,31,1070,236,-131,-339,-264,7,30,,Forward,164
26084,655407,135,1104,421,-128,-330,-243,7,30,,Forward,164
26085,655414,127,1048,437,-137,-331,-246,7,30,,Forward,164
26086,655420,180,1049,448,-133,-318,-238,7,30,3.0,Forward,164
26226,656295,60,1011,247,-118,-360,-321,7,30,1.0,Back,165
26227,656301,71,1020,241,-112,-364,-325,7,30,,Back,165
26228,656307,54,1026,185,-101,-367,-340,7,30,,Back,165
26229,656314,38,1000,127,-106,-373,-339,7,30,,Back,165
26230,656320,19,998,19,-101,-379,-358,7,30,,Back,165
26231,656326,25,977,-75,-97,-376,-363,7,30,,Back,165
26232,656332,24,976,-160,-85,-375,-366,7,30,,Back,165
26233,656339,18,958,-259,-85,-381,-375,7,30,,Back,165
26234,656345,17,945,-334,-89,-385,-370,7,30,,Back,165
26235,656351,6,953,-376,-94,-384,-375,7,30,,Back,165
26236,656357,-38,946,-399,-82,-385,-381,7,30,,Back,165
26237,656364,-124,996,-417,-89,-381,-370,7,30,,Back,165
26238,656370,-158,1028,-540,-98,-372,-357,7,30,,Back,165
26239,656376,-82,1159,-604,-112,-357,-349,7,30,2.0,Forward,165
26240,656382,-37,1264,-486,-115,-352,-312,7,30,,Forward,165
26241,656389,-52,1077,-207,-125,-337,-288,7,30,,Forward,165
26242,656395,16,1059,361,-133,-333,-267,7,30,,Forward,165
26243,656401,3,1060,605,-139,-333,-250,7,30,,Forward,165
26244,656407,50,1038,703,-134,-324,-246,7,30,3.0,Forward,165
26388,657307,60,1002,150,-118,-360,-324,7,30,1.0,Back,166
26389,657314,60,1021,146,-112,-358,-322,7,30,,Back,166
26390,657320,62,1032,140,-110,-364,-334,7,30,,Back,166
26391,657326,61,1014,108,-103,-367,-334,7,30,,Back,166
26392,657332,57,1005,59,-106,-360,-346,7,30,,Back,166
26393,657339,35,990,-13,-101,-372,-357,7,30,,Back,166
26394,657345,42,978,-61,-98,-369,-366,7,30,,Back,166
26395,657351,16,974,-125,-98,-376,-357,7,30,,Back,166
26396,657357,4,955,-178,-91,-373,-370,7,30,,Back,166
26397,657364,-10,933,-263,-91,-378,-370,7,30,,Back,166
26398,657370,-57,959,-374,-95,-379,-384,7,30,,Back,166
26399,657376,-77,967,-536,-86,-372,-367,7,30,,Back,166
26400,657382,-9,1056,-714,-98,-367,-357,7,30,2.0,Forward,166
26401,657389,-80,1130,-704,-109,-364,-354,7,30,,Forward,166
26402,657395,-28,1000,110,-106,-351,-330,7,30,,Forward,166
26403,657401,-94,1048,132,-127,-337,-304,7,30,,Forward,166
26404,657407,15,1043,487,-139,-330,-282,7,30,,Forward,166
26405,657414,108,1026,584,-136,-327,-270,7,30,3.0,Forward,166
26569,658439,48,1024,129,-118,-357,-324,7,30,1.0,Back,167
26570,658445,46,992,128,-113,-363,-321,7,30,,Back,167
26571,658451,18,985,96,-107,-373,-331,7,30,,Back,167
26572,658457,33,1013,73,-104,-369,-342,7,30,,Back,167
26573,658464,10,989,16,-112,-375,-342,7,30,,Back,167
26574,658470,10,987,-45,-103,-373,-342,7,30,,Back,167
26575,658476,0,956,-167,-101,-372,-358,7,30,,Back,167
26576,658482,-8,949,-245,-98,-379,-364,7,30,,Back,167
26577,658489,-16,940,-330,-92,-373,-358,7,30,,Back,167
26578,658495,-44,965,-447,-100,-376,-360,7,30,,Back,167
26579,658501,-51,987,-591,-92,-366,-360,7,30,,Back,167
26580,658507,-84,1009,-697,-98,-361,-343,7,30,2.0,Forward,167
26581,658514,-62,1092,-522,-125,-358,-330,7,30,,Forward,167
26582,658520,275,1039,-76,-134,-348,-303,7,30,,Forward,167
26583,658526,-1,1118,115,-139,-349,-279,7,30,,Forward,167
26584,658532,84,1072,400,-139,-334,-262,7,30,,Forward,167
26585,658539,92,1050,477,-124,-339,-244,7,30,3.0,Forward,167
26727,659426,59,998,151,-112,-369,-327,7,30,1.0,Back,168
26728,659432,61,1004,142,-119,-363,-334,7,30,,Back,168
26729,659439,56,993,98,-110,-366,-333,7,30,,Back,168
26730,659445,71,990,52,-100,-370,-339,7,30,,Back,168
26731,659451,76,988,-4,-97,-369,-349,7,30,,Back,168
26732,659457,59,990,-68,-103,-378,-360,7,30,,Back,168
26733,659464,46,971,-132,-95,-372,-349,7,30,,Back,168
26734,659470,29,961,-195,-85,-382,-364,7,30,,Back,168
26735,659476,-1,956,-278,-91,-384,-372,7,30,,Back,168
26736,659482,-29,965,-341,-92,-385,-363,7,30,,Back,168
26737,659489,-65,977,-428,-92,-381,-366,7,30,,Back,168
26738,659495,-94,994,-478,-101,-369,-354,7,30,,Back,168
26739,659501,-54,1074,-553,-110,-357,-346,7,30,2.0,Forward,168
26740,659507,-1,1158,-433,-118,-354,-336,7,30,,Forward,168
26741,659514,4,1105,-5,-125,-349,-307,7,30,,Forward,168
26742,659520,107,1011,285,-122,-342,-283,7,30,,Forward,168
26743,659526,50,1021,387,-127,-346,-274,7,30,,Forward,168
26744,659532,72,1027,438,-137,-328,-261,7,30,3.0,Forward,168
26872,660332,77,1019,140,-110,-363,-333,7,30,1.0,Back,169
26873,660339,82,1012,125,-109,-376,-334,7,30,,Back,169
26874,660345,63,1024,103,-104,-378,-339,7,30,,Back,169
26875,660351,44,1000,31,-103,-373,-348,7,30,,Back,169
26876,660357,22,948,-44,-95,-382,-352,7,30,,Back,169
26877,660364,1,960,-134,-94,-384,-360,7,30,,Back,169
26878,660370,3,946,-226,-100,-382,-351,7,30,,Back,169
26879,660376,9,951,-286,-95,-378,-364,7,30,,Back,169
26880,660382,26,968,-351,-89,-382,-364,7,30,,Back,169
26881,660389,39,982,-445,-94,-385,-361,7,30,,Back,169
26882,660395,21,1040,-582,-94,-372,-363,7,30,,Back,169
26883,660401,-55,1062,-628,-106,-367,-345,7,30,2.0,Forward,169
26884,660407,-74,1075,-535,-118,-360,-330,7,30,,Forward,169
26885,660414,67,1341,-140,-116,-348,-297,7,30,,Forward,169
26886,660420,30,1049,225,-137,-349,-277,7,30,,Forward,169
26887,660426,52,1069,461,-128,-339,-267,7,30,,Forward,169
26888,660432,123,1035,578,-131,-330,-261,7,30,3.0,Forward,169
27040,661382,76,1022,221,-115,-360,-328,7,30,1.0,Back,170
27041,661389,73,994,181,-107,-366,-334,7,30,,Back,170
27042,661395,66,1011,144,-97,-378,-345,7,30,,Back,170
27043,661401,63,1002,32,-110,-375,-349,7,30,,Back,170
27044,661407,58,992,-65,-98,-385,-363,7,30,,Back,170
27045,661414,28,967,-186,-85,-382,-367,7,30,,Back,170
27046,661420,9,944,-271,-80,-385,-373,7,30,,Back,170
27047,661426,5,934,-341,-80,-396,-369,7,30,,Back,170
27048,661432,-14,951,-398,-79,-388,-385,7,30,,Back,170
27049,661439,-19,975,-466,-91,-394,-372,7,30,,Back,170
27050,661445,-66,988,-527,-82,-385,-357,7,30,2.0,Forward,170
27051,661451,-125,1050,-468,-101,-378,-345,7,30,,Forward,170
27052,661457,-155,1115,-439,-115,-367,-337,7,30,,Forward,170
27053,661464,145,851,-187,-118,-352,-303,7,30,,Forward,170
27054,661470,189,1181,157,-131,-337,-283,7,30,,Forward,170
27055,661476,178,1143,347,-127,-333,-268,7,30,,Forward,170
27056,661482,202,1058,528,-127,-333,-249,7,30,3.0,Forward,170
27594,664845,37,1020,125,-122,-348,-325,7,30,1.0,Back,171
27595,664851,38,997,110,-112,-357,-337,7,30,,Back,171
27596,664857,43,1006,93,-115,-351,-331,7,30,,Back,171
27597,664864,27,1014,53,-101,-360,-345,7,30,,Back,171
27598,664870,25,990,-3,-101,-367,-348,7,30,,Back,171
27599,664876,0,981,-63,-107,-375,-357,7,30,,Back,171
27600,664882,-1,968,-113,-95,-372,-363,7,30,,Back,171
27601,664889,-9,953,-152,-101,-373,-367,7,30,,Back,171
27602,664895,-18,944,-195,-95,-369,-364,7,30,,Back,171
27603,664901,-39,964,-239,-101,-379,-379,7,30,,Back,171
27604,664907,-39,961,-285,-95,-370,-373,7,30,,Back,171
27605,664914,-62,971,-333,-91,-370,-372,7,30,,Back,171
27606,664920,-96,1008,-369,-104,-357,-363,7,30,,Back,171
27607,664926,-63,1068,-443,-109,-360,-352,7,30,,Back,171
27608,664932,-4,1152,-456,-113,-346,-340,7,30,2.0,Forward,171
27609,664939,-23,1012,-274,-130,-337,-303,7,30,,Forward,171
27610,664945,14,1066,54,-133,-331,-286,7,30,,Forward,171
27611,664951,-41,997,262,-136,-334,-273,7,30,,Forward,171
27612,664957,4,989,416,-131,-327,-259,7,30,,Forward,171
27613,664964,-1,1001,447,-140,-325,-253,7,30,3.0,Forward,171
27738,600209,75,1018,161,-112,-363,-315,7,30,1.0,Back,172
27739,600215,73,1027,126,-109,-360,-312,7,30,,Back,172
27740,600221,60,1022,81,-115,-369,-327,7,30,,Back,172
27741,600228,39,1006,31,-109,-366,-330,7,30,,Back,172
27742,600234,16,977,-43,-103,-364,-342,7,30,,Back,172
27743,600240,1,980,-101,-98,-370,-342,7,30,,Back,172
27744,600246,5,960,-170,-92,-372,-348,7,30,,Back,172
27745,600253,-8,959,-229,-103,-372,-358,7,30,,Back,172
27746,600259,-24,961,-324,-97,-375,-357,7,30,,Back,172
27747,600265,-37,916,-436,-95,-379,-360,7,30,,Back,172
27748,600271,-55,940,-533,-95,-367,-360,7,30,,Back,172
27749,600278,-70,1015,-623,-89,-363,-360,7,30,2.0,Forward,172
27750,600284,-110,1077,-607,-109,-366,-343,7,30,,Forward,172
27751,600290,-44,1164,-344,-118,-343,-327,7,30,,Forward,172
27752,600296,-24,1153,-57,-128,-333,-288,7,30,,Forward,172
27753,600303,104,1069,223,-140,-334,-264,7,30,,Forward,172
27754,600309,94,1045,303,-124,-334,-247,7,30,,Forward,172
27755,600315,131,1043,308,-133,-319,-223,7,30,3.0,Forward,172
27865,601003,87,1014,165,-109,-366,-315,7,30,1.0,Back,173
27866,601009,75,1011,121,-122,-363,-325,7,30,,Back,173
27867,601015,84,1020,70,-119,-373,-334,7,30,,Back,173
27868,601021,59,998,-6,-98,-375,-342,7,30,,Back,173
27869,601028,27,971,-90,-106,-373,-358,7,30,,Back,173
27870,601034,14,955,-143,-97,-373,-352,7,30,,Back,173
27871,601040,12,944,-188,-100,-379,-358,7,30,,Back,173
27872,601046,-22,946,-252,-89,-375,-360,7,30,,Back,173
27873,601053,-40,969,-337,-101,-370,-363,7,30,,Back,173
27874,601059,-100,969,-450,-91,-375,-351,7,30,,Back,173
27875,601065,-104,977,-689,-100,-369,-360,7,30,,Back,173
27876,601071,-67,1039,-787,-106,-373,-339,7,30,2.0,Forward,173
27877,601078,5,1190,-593,-115,-355,-325,7,30,,Forward,173
27878,601084,244,1303,-25,-131,-349,-282,7,30,,Forward,173
27879,601090,109,1071,340,-125,-340,-270,7,30,,Forward,173
27880,601096,139,1103,511,-131,-333,-228,7,30,3.0,Forward,173
28009,601903,38,1028,264,-128,-351,-310,7,30,1.0,Back,174
28010,601909,28,1030,257,-127,-348,-321,7,30,,Back,174
28011,601915,23,1014,114,-127,-351,-327,7,30,,Back,174
28012,601921,14,1021,32,-112,-352,-333,7,30,,Back,174
28013,601928,8,1001,-63,-104,-355,-348,7,30,,Back,174
28014,601934,9,987,-136,-100,-360,-369,7,30,,Back,174
28015,601940,-8,968,-193,-100,-369,-364,7,30,,Back,174
28016,601946,-9,949,-233,-103,-360,-367,7,30,,Back,174
28017,601953,-26,957,-265,-106,-363,-361,7,30,,Back,174
28018,601959,-55,965,-324,-103,-363,-372,7,30,,Back,174
28019,601965,-66,971,-437,-107,-355,-364,7,30,,Back,174
28020,601971,-49,1011,-621,-109,-346,-358,7,30,,Back,174
28021,601978,-72,1071,-630,-116,-349,-345,7,30,2.0,Forward,174
28022,601984,-66,1147,-422,-133,-346,-321,7,30,,Forward,174
28023,601990,-73,998,-47,-128,-334,-297,7,30,,Forward,174
28024,601996,21,1053,274,-139,-330,-274,7,30,,Forward,174
28025,602003,82,1063,432,-134,-324,-247,7,30,,Forward,174
28026,602009,131,1045,491,-139,-318,-240,7,30,3.0,Forward,174
28140,602721,58,1003,248,-101,-378,-309,7,30,1.0,Back,175
28141,602728,94,1008,214,-119,-384,-328,7,30,,Back,175
28142,602734,85,995,142,-107,-378,-337,7,30,,Back,175
28143,602740,74,1021,75,-95,-382,-339,7,30,,Back,175
28144,602746,73,1014,7,-98,-387,-345,7,30,,Back,175
28145,602753,74,985,-69,-97,-388,-345,7,30,,Back,175
28146,602759,50,999,-142,-97,-388,-352,7,30,,Back,175
28147,602765,47,961,-214,-86,-390,-361,7,30,,Back,175
28148,602771,43,945,-257,-86,-385,-355,7,30,,Back,175
28149,602778,30,945,-302,-82,-384,-366,7,30,,Back,175
28150,602784,8,981,-355,-83,-393,-364,7,30,,Back,175
28151,602790,-29,983,-463,-88,-387,-361,7,30,,Back,175
28152,602796,-83,993,-615,-100,-384,-348,7,30,,Back,175
28153,602803,-203,1044,-646,-104,-373,-331,7,30,2.0,Forward,175
28154,602809,-190,1115,-501,-106,-372,-312,7,30,,Forward,175
28155,602815,-46,1268,-145,-121,-352,-283,7,30,,Forward,175
28156,602821,174,1119,298,-130,-340,-268,7,30,,Forward,175
28157,602828,188,1076,495,-139,-333,-246,7,30,,Forward,175
28158,602834,227,1089,551,-136,-333,-232,7,30,3.0,Forward,175
28283,603615,86,1013,199,-110,-373,-324,7,30,1.0,Back,176
