,Time,AX,AY,AZ,GX,GY,GZ
598,38034,0,997,-45,-119,-346,-288
599,38040,5,991,-60,-115,-354,-289
600,38047,22,995,-48,-118,-355,-292
601,38053,8,991,-43,-113,-358,-291
602,38059,17,990,-45,-119,-358,-288
603,38065,28,983,-51,-119,-360,-285
604,38072,18,985,-46,-118,-346,-292
605,38078,12,979,-59,-118,-343,-285
606,38084,16,982,-59,-116,-357,-286
607,38090,27,981,-55,-118,-355,-289
608,38097,30,987,-66,-124,-354,-285
609,38103,5,985,-59,-122,-348,-286
610,38109,22,982,-68,-121,-349,-286
611,38115,22,983,-74,-119,-349,-274
612,38122,22,984,-80,-122,-357,-273
613,38128,20,985,-82,-128,-352,-280
614,38134,25,981,-78,-130,-345,-277
615,38140,20,985,-87,-127,-355,-268
616,38147,12,982,-90,-124,-349,-285
617,38153,6,977,-83,-125,-357,-274
618,38159,20,975,-99,-124,-352,-274
619,38165,11,985,-90,-127,-351,-273
620,38172,35,984,-91,-127,-345,-271
621,38178,27,976,-86,-121,-352,-279
622,38184,37,982,-85,-113,-361,-265
623,38190,44,977,-100,-121,-355,-274
624,38197,55,982,-101,-113,-352,-264
625,38203,46,978,-119,-121,-360,-258
626,38209,53,973,-132,-106,-370,-247
627,38215,68,975,-152,-121,-366,-256
628,38222,75,971,-120,-118,-378,-262
629,38228,83,967,-134,-113,-363,-273
630,38234,85,969,-156,-103,-369,-256
631,38240,93,971,-165,-106,-372,-262
632,38247,98,973,-91,-106,-381,-285
633,38253,117,974,-95,-109,-388,-282
634,38259,115,970,-124,-109,-381,-283
635,38265,138,965,-125,-110,-378,-291
636,38272,140,969,-93,-113,-387,-289
637,38278,122,974,-111,-91,-390,-297
638,38284,143,968,-94,-101,-385,-295
639,38290,144,972,-74,-97,-394,-304
640,38297,126,980,-67,-100,-384,-300
641,38303,145,982,-55,-100,-387,-303
642,38309,163,982,-48,-100,-387,-300
643,38315,121,967,-63,-103,-393,-268
644,38322,59,969,-227,-95,-390,-234
645,38328,84,948,-304,-103,-394,-240
646,38334,112,970,-144,-109,-387,-244
647,38340,136,972,-129,-107,-390,-249
648,38347,81,971,-122,-107,-388,-243
649,38353,118,963,-175,-107,-391,-243
650,38359,75,940,-201,-101,-387,-231
651,38365,136,953,-205,-106,-388,-232
652,38372,108,970,-180,-106,-391,-225
653,38378,107,950,-189,-107,-397,-222
654,38384,105,956,-201,-95,-393,-226
655,38390,101,961,-197,-100,-393,-220
656,38397,107,952,-212,-106,-393,-220
657,38403,110,961,-202,-106,-387,-222
